"Specie\Loci","1-Thelocactus bicolor chloroplast matK gene and partial tRNA-Lys intron isolate CHB54","2-Echinocereus coccineus voucher Sanchez 64 (MEXU) ribosomal protein L16 (rpl16) gene partial cds; chloroplast","3-Echinocereus laui voucher Sanchez 33 (MEXU) tRNA-Leu (trnL) gene and trnL-trnF intergenic spacer partial sequence; chloroplast","4-UNVERIFIED: Cephalocereus apicicephalium voucher SA_1257 PsbA and psbA-trnH intergenic spacer partial sequence; chloroplast","22-ITS","5-Echinopsis lageniformis voucher B.O.Schlumpberger x39 (M) trnS(GCU)-trnG(UUC) intergenic spacer partial sequence; chloroplast","6-Brasiliopuntia brasiliensis voucher DBG:0559 atpB-rbcL intergenic spacer partial sequence; chloroplast","7-Echinocactus platyacanthus phytochrome C (PHYC) gene partial cds","8-UNVERIFIED: Cephalocereus senilis voucher SA_1417-a trnQ-rps16 intergenic spacer region partial sequence; chloroplast","9-Eriosyce umadeave rpl32-trnL intergenic spacer partial sequence; chloroplast","10-Opuntia wilcoxii tRNA-Leu (trnL) gene partial sequence; trnL-trnF intergenic spacer complete sequence; and tRNA-Phe (trnF) gene partial sequence; chloroplast","11-Turbinicarpus viereckii phosphoenolpyruvate carboxylase and phosphoenolpyruvate carboxylase-like genes partial sequence","12-Echinocereus metornii voucher Sanchez 83 (MEXU) ribulose-15-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene partial cds; chloroplast","13-Pilosocereus bohlei strain S35M11 petL-psbE intergenic spacer region partial sequence; chloroplast","14-Schlumbergera truncata chloroplast ribulose-15-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene partial cds","15-Opuntia repens voucher 3837 maturase K (matK) gene partial cds; chloroplast","16-Cereus saddianus isolate S103D1DT photosystem II protein D2 (psbD) gene partial cds; and psbD-trnT intergenic spacer partial sequence; chloroplast","17-Gymnocalycium paraguayense trnK-rps16 intergenic spacer and rps16 gene partial sequence; plastid","18-Disocactus crenatus isolate 12b Ycf1 (ycf1) gene partial cds; chloroplast","19-Opuntia schumannii voucher DBG:0362 PsbJ (psbJ) gene partial cds; and psbJ-petA intergenic spacer partial sequence; chloroplast","20-Tunilla corrugata voucher 0006 ndhF-rpl32 intergenic spacer partial sequence; chloroplast","21-Echinopsis schickendantzii voucher A.R. Franck 2312 (USF) atpB-rbcL intergenic spacer partial sequence; plastid",
"1112753-Cumulopuntia ignota",HE610915.1,"-","-","-","-","-","-",HE611453.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112771-Cumulopuntia iturbicola",HE610916.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1113530-Cumulopuntia leucophaea",HE610919.1,"-","-","-","-","-","-",HE611460.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112754-Cumulopuntia rossiana",HE610920.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"106979-Cumulopuntia sphaerica",HE610921.1,AF191661.1,"-","-","-","-","-",HE611454.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112759-Maihueniopsis archiconoidea",HE610926.1,"-","-","-","-","-",LN555687.1,HE611398.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112760-Maihueniopsis clavarioides",HE610927.1,"-","-","-","-","-","-",HE611404.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112772-Maihueniopsis conoidea",HE610928.1,"-","-","-","-","-",LN555669.1,HE611422.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112761-Maihueniopsis domeykoensis",HE610929.1,"-","-","-","-","-","-",HE611420.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112773-Maihueniopsis glochidiata",HE610931.1,"-","-","-","-","-",LN555695.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867402-Maihueniopsis glomerata",HE610932.1,"-","-","-","-","-",LN555683.1,HQ621101.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112774-Maihueniopsis hickenii",HE610934.1,"-","-","-","-","-",LN555685.1,HE611384.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112762-Maihueniopsis minuta",HE610935.1,"-","-","-","-","-",LN555696.1,HE611361.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112763-Maihueniopsis molfinoi",HE610936.1,"-","-","-","-","-",LN555678.1,HE611347.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1041205-Maihueniopsis ovata",HE610937.1,"-","-","-",JF786887.1,"-",LN555681.1,HE611408.1,"-","-",JF712696.1,JN387209.1,"-","-","-","-","-","-","-","-","-","-",
"1112775-Maihueniopsis platyacantha",LN555660.1,"-","-","-","-","-",LN555686.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1001121-Pterocactus gonjianii",HE610939.1,HM041498.1,HM041342.1,"-","-","-",LN555690.1,HE611477.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112764-Pterocactus tuberosus",HE610940.1,"-","-","-","-","-",LN555688.1,HE611467.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112779-Pterocactus valentinii",HE610941.1,"-","-","-","-","-",LN555689.1,HE611469.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112782-Punotia lagopus",HE610942.1,"-","-","-","-","-","-",HE611482.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1001131-Tephrocactus alexanderi",HE610943.1,HM041522.1,HM041365.1,"-","-","-","-",HE611416.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112765-Tephrocactus aoracanthus",HE610944.1,"-","-","-","-","-","-",HE611425.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112780-Tephrocactus bonnieae",HE610946.1,"-","-","-","-","-","-",HE611371.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112766-Tephrocactus molinensis",HE610947.1,"-","-","-","-","-","-",HE611377.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"867531-Tephrocactus nigrispinus",HE610948.1,"-","-","-",HQ872510.1,"-","-",HE611336.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112776-Tephrocactus recurvatus",HE610949.1,"-","-","-","-","-","-",HE611475.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112777-Tephrocactus verschaffeltii",HE610950.1,"-","-","-","-","-","-",HE611356.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1112778-Tephrocactus weberi",HE610952.1,"-","-","-","-","-","-",HE611381.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1041271-Opuntia sulphurea",HE610953.1,"-","-","-",JF787015.1,"-",JF787294.1,"-","-","-",JF712832.1,"-","-","-","-","-","-","-","-",KJ914616.1,JF787449.1,"-",
"1001133-Tunilla corrugata",HE610954.1,HM041527.1,HM041370.1,"-",JF787030.1,"-",LN555693.1,"-","-","-","-",JN387269.1,"-","-","-","-","-","-","-","-",JF787461.1,"-",
"1112768-Tunilla soehrensii",HE610956.1,"-","-","-","-","-",LN555691.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1113532-Austrocylindropuntia shaferi",HE612881.1,"-","-","-","-","-","-",HE611394.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1001084-Echinopsis spiniflora",HM041644.1,HM041377.1,HM041222.1,"-","-",JQ779440.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1001085-Armatocereus procerus",HM041650.1,HM041384.1,HM041229.1,"-","-","-","-","-","-","-","-",HM041629.1,"-","-","-","-","-","-","-","-","-","-",
"866930-Astrophytum ornatum",HM041653.1,HM041387.1,KC776947.1,MH129849.1,"-","-",MH129815.1,"-","-","-","-",HM041541.1,KC777001.1,"-","-","-","-","-","-","-","-","-",
"432474-Browningia candelaris",HM041656.1,HM041390.1,HM041235.1,"-","-","-","-","-","-","-","-",HM041544.1,"-","-","-","-","-",AM502520.1,"-","-","-",AM502346.1,
"171969-Carnegiea gigantea",HM041657.1,AY181591.1,HM041236.1,KY624692.1,AY181566.1,"-",MH129808.1,"-",KY624762.1,KY624725.1,AY048825.1,HM041545.1,"-",KY624795.1,KT164772.1,"-","-","-",KY624830.1,"-","-","-",
"176263-Cereus aethiops",HM041659.1,HM041394.1,JQ779665.1,"-","-",JQ779503.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"432475-Cereus hildmannianus",HM041660.1,KR998134.1,HM041240.1,KR998090.1,"-",KP017424.1,"-",KT164917.1,KY490756.1,"-","-","-","-",KY490857.1,"-",KY490731.1,KT164977.1,AM502523.1,"-","-","-","-",
"1001087-Cleistocactus parviflorus",HM041662.1,HM041397.1,HM041242.1,"-","-","-","-","-","-","-","-",HM041551.1,"-","-","-","-","-","-","-","-","-","-",
"130151-Mammillaria poselgeri",HM041665.1,HM041400.1,HM041245.1,AY545432.1,"-","-","-","-","-","-","-",HM041554.1,"-","-","-","-","-","-","-","-","-","-",
"1001090-Copiapoa cinerascens",HM041666.1,HM041401.1,HM041246.1,LN867946.1,"-","-","-","-","-",LN868048.1,"-",HM041555.1,"-","-","-","-","-","-",LN868148.1,"-","-","-",
"1001091-Copiapoa humilis",HM041668.1,HM041403.1,HM041248.1,"-","-","-","-","-","-","-","-",HM041557.1,"-","-","-","-","-","-","-","-","-","-",
"1001092-Corryocactus aureus",HM041669.1,HM041404.1,HM041249.1,"-","-","-","-","-","-","-","-",HM041631.1,"-","-","-","-","-","-","-","-","-","-",
"336120-Echinocereus pectinatus",HM041682.1,HM041416.1,DQ099934.1,KF783508.1,"-","-","-","-",KF783725.1,"-","-",HM041566.1,KF783429.1,"-","-","-","-","-","-","-","-","-",
"1001068-Sclerocactus intertextus",HM041683.1,HM041417.1,HM041263.1,"-","-","-","-","-","-","-","-",HM041567.1,"-","-","-","-","-","-","-","-","-","-",
"1001094-Sclerocactus unguispinus",HM041684.1,HM041418.1,HM041264.1,"-","-","-","-","-","-","-","-",HM041568.1,"-","-","-","-","-","-","-","-","-","-",
"267727-Echinopsis formosa",HM041685.1,JN166922.1,JQ779583.1,"-","-",JQ779420.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",JN166884.1,
"1001096-Echinopsis leucantha",HM041686.1,HM041420.1,HM041266.1,"-","-",JQ779444.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1001097-Echinopsis pachanoi",HM041687.1,JN166917.1,JQ779612.1,"-","-",JQ779450.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",JN166895.1,
"1001100-Eriosyce taltalensis",HM041692.1,HM041426.1,HM041272.1,MF167123.1,"-","-","-",MF167258.1,"-",MF166978.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"432456-Espostoopsis dybowskii",JX683854.1,JQ779807.1,JQ779671.1,"-","-",JQ779509.1,"-","-","-","-","-","-","-","-","-","-","-",AM502559.1,"-","-","-",AM502557.1,
"867051-Ferocactus haematacanthus",HM041696.1,HM041431.1,HM041277.1,"-","-","-","-","-","-","-","-",HM041572.1,"-","-","-","-","-","-","-","-","-","-",
"1001102-Frailea pumila",HM041698.1,HM041433.1,HM041279.1,MG263760.1,"-","-","-","-","-",MF166992.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"1001103-Haageocereus decumbens",HM041704.1,JQ889310.1,HM041285.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",JQ889304.1,
"1001105-Harrisia martinii",HM041706.1,HM041441.1,HM041287.1,"-","-",JQ779493.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1001106-Maihueniopsis atacamensis",HM041713.1,HM041448.1,HM041294.1,"-","-","-","-","-","-","-","-",HM041577.1,"-","-","-","-","-","-","-","-","-","-",
"1001107-Matucana madisoniorum",HM041718.1,HM041453.1,HM041299.1,"-","-","-","-","-","-","-","-",HM041639.1,"-","-","-","-","-","-","-","-","-","-",
"1001108-Melocactus curvispinus",HM041719.1,HM041454.1,HM041300.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1001109-Melocactus intortus",HM041720.1,HM041455.1,HM041301.1,"-","-","-","-","-","-","-","-",HM041582.1,"-","-","-","-","-","-","-","-","-","-",
"1001070-Miqueliopuntia miquelii",HM041722.1,HM041457.1,HM041303.1,"-",JF786889.1,"-",JF787164.1,"-","-","-","-",JN387210.1,"-","-",KY047650.1,"-","-","-","-",JF787480.1,JF787322.1,"-",
"1001083-Monvillea spegazzinii",HM041723.1,HM041458.1,HM041304.1,"-","-",KP017436.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"338184-Nopalea cochenillifera",HM041729.1,HM041464.1,"-","-",AM946689.1,"-",JF787166.1,HQ621109.1,"-","-",JF712701.1,HM041587.1,"-","-","-","-","-","-","-",JF787482.1,JF787324.1,"-",
"1001110-Opuntia dejecta",HM041730.1,HM041465.1,HM041310.1,"-",JF786893.1,"-",JF787168.1,"-","-","-","-",HM041588.1,"-","-","-","-","-","-","-","-",JF787326.1,"-",
"1001111-Opuntia gaumeri",HM041731.1,HM041466.1,HM041311.1,"-",JF786894.1,"-",JF787169.1,"-","-","-","-",HM041589.1,"-","-","-","-","-","-","-",JF787484.1,JF787327.1,"-",
"1001113-Opuntia lutea",HM041733.1,HM041468.1,HM041313.1,"-",JF786900.1,"-",JF787170.1,"-","-","-","-",HM041591.1,"-","-","-","-","-","-","-",JF787490.1,JF787333.1,"-",
"1001078-Parodia concinna",HM041735.1,HM041470.1,HM041315.1,"-","-","-","-","-","-","-","-",HM041592.1,"-","-","-","-","-","-","-","-","-","-",
"766221-Cylindropuntia tunicata",HM041746.1,HM041482.1,HM041327.1,"-","-","-",LN871095.1,"-","-","-","-",HM041600.1,"-","-","-","-","-","-","-","-","-","-",
"154436-Pachycereus pecten aboriginum",HM041750.1,AY181615.1,AY181624.2,"-",AY181583.1,"-","-","-","-","-",AY048823.1,HM041604.1,"-","-","-","-","-","-","-","-","-","-",
"182829-Parodia erinacea",HM041752.1,HM041489.1,HM041333.1,"-",AY064368.1,"-","-","-","-","-","-",HM041625.1,"-","-","-","-","-","-","-","-","-","-",
"336106-Peniocereus chiapensis",HM041754.1,KU598005.1,DQ099917.1,KU597952.1,"-","-","-","-",KU598110.1,"-","-",HM041606.1,KF783472.1,"-","-","-","-","-",KU598162.1,"-","-","-",
"336131-Peniocereus greggii",HM041755.1,HM041492.1,HM041336.1,"-","-","-","-","-","-","-","-",HM041607.1,"-","-","-","-","-","-","-","-","-","-",
"107611-Quiabentia verticillata",HM041765.1,HM041502.1,HM041346.1,AY875340.1,"-","-","-",AY875319.1,"-","-","-","-","-","-",AY875239.1,"-","-","-","-","-","-","-",
"432466-Weingartia arenacea",HM041767.1,HM041504.1,JQ779684.1,"-","-",JQ779522.1,"-","-","-","-",AM502421.1,HM041633.1,"-","-","-","-","-",AM502422.1,"-","-","-",AM502420.1,
"432507-Rebutia fiebrigii",HM041768.1,HM041505.1,HM041349.1,"-","-","-","-","-","-","-",AM502436.1,"-","-","-","-","-","-",AM502437.1,"-","-","-","-",
"130168-Sclerocactus brevihamatus",HM041770.1,AF267964.1,HM041351.1,"-","-","-","-","-","-","-","-",HM041620.1,"-","-","-","-","-","-","-","-","-","-",
"169220-Tacinga funalis",HM041784.1,HM041521.1,HM041364.1,"-","-","-","-","-","-","-","-","-","-","-","-",AY042660.1,"-","-","-","-","-","-",
"130183-Turbinicarpus pseudomacrochele",HM041792.1,AF267971.1,HM041372.1,"-","-","-","-","-","-","-","-",HM041612.1,"-","-","-","-","-","-","-","-","-","-",
"1038477-Coryphantha duncanii",HQ620872.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"308221-Pereskiopsis aquosa",HQ620882.1,"-","-",AY875324.1,"-","-","-",AY875300.1,"-","-","-","-","-","-",AY875225.1,"-","-","-","-","-","-","-",
"1038490-Ferocactus leucacanthus",HQ620892.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"432450-Denmoza rhodacantha",JX683840.1,KM487304.1,JQ779608.1,KC196839.1,"-",JQ779446.1,"-","-","-","-","-",HM041561.1,"-","-","-","-","-",AM502540.1,"-","-","-",AM502538.1,
"1217522-Facheiroa ulei",JX683841.1,"-",JQ779689.1,"-","-",JQ779527.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"176262-Arrojadoa rhodantha",JX683842.1,KM487318.1,HM041230.1,"-","-",KC779313.1,"-",KX301244.1,"-","-",AM502515.1,HM041539.1,"-",KX301129.1,MG430010.1,"-",KX301086.1,AM502514.1,"-","-","-",AM502345.1,
"1217520-Lasiocereus fulvus",JX683843.1,JQ779821.1,JQ779687.1,"-","-",JQ779525.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1354805-Lasiocereus rupicola",JX683844.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"176269-Neoraimondia herzogiana",JX683845.1,HM041463.1,HM041309.1,"-","-","-","-","-","-","-","-",HM041586.1,"-","-","-","-","-",AM502575.1,"-","-","-","-",
"1354779-Arthrocereus glaziovii",JX683846.1,KM487309.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1354787-Pilosocereus floccosus",JX683847.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"432452-Discocactus zehntneri",JX683848.1,KM487312.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1354785-Melocactus zehntneri",JX683849.1,"-","-","-","-",KX301198.1,"-",KX301236.1,"-","-","-","-","-",KX301117.1,"-","-",KX301074.1,"-","-","-","-","-",
"432511-Aylostera pygmaea",JX683851.1,JQ779816.1,JQ779680.1,"-","-",JQ779518.1,"-","-","-","-","-","-","-","-","-","-","-",AM502461.1,"-","-","-",KU737383.1,
"1354784-Jasminocereus thouarsii",JX683856.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1170801-Yungasocereus inquisivensis",JX683858.1,JQ779797.1,JQ779659.1,"-","-",JQ779497.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",JN166898.1,
"1354793-Brachycereus nesioticus",JX683859.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1001072-Pygmaeocereus bylesianus",JX683862.1,JQ779759.1,JQ779615.1,"-","-",JQ779453.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"432487-Espostoa lanata",JX683863.1,JQ779760.1,JQ779616.1,"-","-",JQ779454.1,"-","-","-","-","-","-","-","-",MG430059.1,"-","-",AM502553.1,"-","-","-",AM502551.1,
"1354780-Cleistocactus ritteri",JX683864.1,KM487319.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1354783-Facheiroa squamosa",JX683865.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"432462-Cipocereus minensis",JX683867.1,KM487302.1,"-","-","-",KP017439.1,"-",KM888774.1,"-","-",AM502525.1,"-","-","-","-","-","-",AM502526.1,"-","-","-",AM502524.1,
"1354807-Brasilicereus markgrafii",JX683870.1,KM487316.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"432454-Espostoa guentheri",JX683871.1,JQ779795.1,JQ779657.1,"-","-",JQ779495.1,"-","-","-","-","-","-","-","-","-","-","-",AM502550.1,"-","-","-",AM502548.1,
"176268-Mila caespitosa",JX683872.1,HM041456.1,JQ779619.1,"-","-",JQ779457.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1354781-Cleistocactus samaipatanus",JX683873.1,KM487301.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1217526-Leocereus bahiensis",JX683874.1,JQ779808.1,JQ779672.1,"-","-",JQ779510.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"432458-Oroya peruviana",JX683875.1,JQ779766.1,JQ779623.1,"-","-",JQ779461.1,"-","-","-","-","-","-","-","-","-","-","-",AM502580.1,"-","-","-",AM502578.1,
"1217459-Cleistocactus baumannii",JX683877.1,KM487306.1,JQ779662.1,"-","-",JQ779500.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1240066-Gymnocalycium esperanzae",JX905220.1,"-",JX905275.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"762117-Gymnocalycium bodenbenderianum",JX905222.1,"-",FR667090.1,"-","-","-","-","-","-","-","-","-","-",FR848262.1,"-","-","-",HQ188346.1,"-","-","-","-",
"1240064-Gymnocalycium berchtii",JX905229.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"762144-Gymnocalycium hossei",JX905238.1,HM041436.1,HM041282.1,"-","-","-","-","-","-","-","-","-","-",FR848254.1,"-","-","-",HQ188342.1,"-","-","-","-",
"762173-Gymnocalycium quehlianum",JX905240.1,"-",JX905274.1,"-","-","-","-","-","-","-","-","-","-",FR848319.1,"-","-","-","-","-","-","-","-",
"1240072-Gymnocalycium nigriareolatum",JX905241.1,"-",JX905272.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1217507-Echinopsis cardenasiana",JX905248.1,"-",JQ779532.1,"-","-",JQ779370.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"336151-Selenicereus grandiflorus",LT745717.1,DQ100039.1,DQ099970.1,KU597971.1,"-","-","-","-",KU598129.1,KY624734.1,"-","-","-",KY624804.1,"-","-","-","-",KU598180.1,"-","-","-",
"762184-Gymnocalycium saglionis",JX905250.1,HM041437.1,HM041283.1,"-","-","-","-","-","-","-","-","-","-",FR848286.1,"-","-","-",HQ188347.1,"-","-","-","-",
"1349388-Astrophytum coahuilense",KC776987.1,"-",KC776957.1,"-","-","-","-","-","-","-","-","-",KC777013.1,"-","-","-","-","-","-","-","-","-",
"1591212-Rhipsalis flagelliformis",KM235319.1,KM235321.1,"-",KM235320.1,"-","-","-","-","-","-","-","-","-","-",KM235323.1,"-","-","-","-","-","-","-",
"1542480-Maihueniopsis colorea",LN555666.1,"-","-","-","-","-",LN555677.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"993095-Maihueniopsis darwinii",LN555658.1,"-","-","-",HQ872509.1,"-",LN555673.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1789616-Disocactus ackermannii",LT745636.1,LT745519.1,KU598037.1,KU597932.1,"-","-","-","-",KU598090.1,"-","-","-","-","-","-","-","-","-",KU598143.1,"-","-","-",
"1789617-Disocactus anguliger",LT745638.1,LT745521.1,KU598079.1,KU597974.1,"-","-","-","-",KU598132.1,"-","-","-","-","-","-","-","-","-",KU598182.1,"-","-","-",
"1789619-Disocactus biformis",LT745639.1,LT745522.1,KU598069.1,KU597964.1,"-","-","-","-",KU598122.1,"-","-","-","-","-","-","-","-","-",KU598174.1,"-","-","-",
"1789620-Disocactus crenatus",LT745640.1,LT745523.1,LT745425.1,KU597965.1,"-","-","-","-",KU598120.1,"-","-","-","-","-","-","-","-","-",KU598175.1,"-","-","-",
"1789621-Disocactus eichlamii",LT745644.1,LT745527.1,KU598063.1,KU597958.1,"-","-","-","-",KU598116.1,"-","-","-","-","-","-","-","-","-",KU598168.1,"-","-","-",
"1959241-Disocactus macdougallii",LT745645.1,LT745529.1,LT745409.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1789624-Disocactus macranthus",LT745646.1,LT745531.1,KU598042.1,KU597929.1,"-","-","-","-",KU598087.1,"-","-","-","-","-","-","-","-","-",KU598140.1,"-","-","-",
"1678020-Disocactus phyllanthoides",LT745651.1,LT745535.1,KR233262.1,KU597928.1,"-","-","-","-",KU598086.1,"-","-","-","-","-","-","-","-","-",KU598181.1,"-","-","-",
"1789626-Disocactus quezaltecus",LT745652.1,LT745536.1,KU598047.1,KU597942.1,"-","-","-","-",KU598100.1,"-","-","-","-","-","-","-","-","-",KU598152.1,"-","-","-",
"1959245-Epiphyllum baueri",LT745658.1,LT745543.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1789633-Epiphyllum cartagense",LT745659.1,KU598002.1,KU598054.1,KU597949.1,"-","-","-","-",KU598107.1,"-","-","-","-","-","-","-","-","-",KU598159.1,"-","-","-",
"1548882-Epiphyllum hookeri",LT745661.1,LT745546.1,KU598049.1,KU597944.1,"-","-","-","-",KU598102.1,"-","-","-",KF783859.1,"-","-","-","-","-",KU598154.1,"-","-","-",
"1789623-Disocactus lepidocarpus",LT745664.1,LT745528.1,KU598065.1,KU597960.1,"-","-","-","-",KU598118.1,"-","-","-","-","-","-","-","-","-",KU598170.1,"-","-","-",
"1195123-Epiphyllum oxypetalum",LT745665.1,LT745549.1,LT745432.1,"-","-","-","-",JX627697.1,JX111665.1,JX111598.1,"-","-",MG954235.1,"-","-",MG954229.1,JX111631.1,"-","-","-","-","-",
"983932-Epiphyllum phyllanthus",LT745666.1,LT745550.1,HM041270.1,KU597963.1,"-","-","-","-",KU598121.1,HQ727886.1,"-",HM041569.1,"-","-","-","-","-","-",KU598173.1,"-","-","-",
"1789636-Epiphyllum pumilum",LT745670.1,KU597993.1,KU598045.1,KU597940.1,"-","-","-","-",KU598098.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"1475402-Epiphyllum thomasianum",LT745672.1,LT745556.1,KU598071.1,KU597966.1,"-","-","-","-",KU598124.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"1959250-Hylocereus calcaratus",LT745674.1,LT745558.1,LT745440.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1125938-Hylocereus costaricensis",LT745675.1,LT745560.1,LT745442.1,"-",JX289641.1,"-","-",JX627698.1,JX111638.1,JX111574.1,"-","-",JQ590992.1,"-","-","-",JX111605.1,"-","-","-","-","-",
"1195127-Hylocereus megalanthus",LT745678.1,LT745563.1,LT745445.1,"-",JX289708.1,"-","-",JX627701.1,JX111643.1,JX111580.1,"-","-","-","-","-","-",JX111609.1,"-","-","-","-","-",
"1959252-Hylocereus minutiflorus",LT745679.1,LT745564.1,LT745447.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1195128-Hylocereus monacanthus",LT745684.1,LT745571.1,LT745448.1,"-",JX289639.1,"-","-",JX627705.1,JX111645.1,JX111568.1,"-","-","-","-","-","-",JX111632.1,"-","-","-","-","-",
"1959253-Hylocereus setaceus",LT745690.1,LT745575.1,LT745457.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1959254-Hylocereus stenopterus",LT745693.1,LT745577.1,LT745460.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"176265-Hylocereus undatus",LT745695.1,DQ100010.1,HM041290.1,"-",JX289640.1,"-","-",JX627712.1,JX111650.1,JX111569.1,"-",HM041574.1,"-","-","-","-",JX111610.1,"-","-","-","-","-",
"1959257-Pseudorhipsalis acuminata",LT745697.1,LT745580.1,LT745465.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"1959258-Pseudorhipsalis alata",LT745698.1,LT745581.1,LT745466.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
